LocationTime,Suicide_val_TOT,Alcohol_val,Edu_val_BUPPSRY,Edu_val_TRY,Edu_val_UPPSRY,employment_val_TOT_PC_WKGPOP,employment_val_TOT_THND_PER,hSpend_val_COMPULSORY,hSpend_val_OOPEXP,hSpend_val_TOT,hSpend_val_VOLUNTARY,obesity_val,Poverty_Value_0_17,Poverty_Value_18_65,Poverty_Value_66MORE,Poverty_Value_TOT,smoking_val,Value_PRIV_PC_GDP,Value_PUB_PC_GDP,Value_PUB_USD_CAP,Value_PUBNET_PC_GDP,Value_TOTNET_PC_GDP,Social_spt_val,Work_Hour_Value_TOT
BGR-2007,11,10,0,0.0,0.0,0.0,0,166.06,125.96833333333332,393.6255,129.69033333333334,0.0,0.201,0.131,0.276,0,0.0,0.0,0.0,0.0,0.0,0,0,1654
BGR-2008,11,11,0,0.0,0.0,0.0,0,183.44433333333333,139.12266666666667,439.5345,142.91166666666666,0.0,0.176,0.114,0.323,0,0.0,0.0,0.0,0.0,0.0,0,0,1693
BGR-2009,11,11,0,0.0,0.0,0.0,0,181.7213333333333,148.40200000000002,451.7275,152.7636666666667,0.0,0.203,0.112,0.265,0,0.0,0.0,0.0,0.0,0.0,0,0,1646
BGR-2010,10,9,0,0.0,0.0,0.0,0,210.565,163.91299999999998,519.917,169.37933333333334,0.0,0.196,0.115,0.242,0,0.0,0.0,0.0,0.0,0.0,0,0,1644
BGR-2011,9,9,0,0.0,0.0,0.0,0,225.4473333333333,184.43966666666665,572.3345,189.44233333333327,0.0,0.233,0.13,0.216,0,0.0,0.0,0.0,0.0,0.0,0,0,1643
BGR-2012,11,10,0,0.0,0.0,0.0,0,231.87066666666664,217.04833333333335,631.9055,222.733,0.0,0.218,0.124,0.205,0,0.0,0.0,0.0,0.0,0.0,0,0,1644
BGR-2013,9,10,0,0.0,0.0,0.0,0,254.925,187.907,623.303,193.94366666666667,0.0,0.254,0.137,0.158,0,0.0,0.0,0.0,0.0,0.0,0,0,1644
BGR-2014,9,10,0,0.0,0.0,0.0,0,295.48966666666666,203.3323333333333,707.9305,209.7976666666667,0.0,0.198,0.134,0.246,0,0.0,0.0,0.0,0.0,0.0,0,0,1644
BGR-2015,8,10,0,0.0,0.0,0.0,0,288.857,218.78633333333332,722.0070000000001,225.814,0.0,0.246,0.143,0.18,0,0.0,0.0,0.0,0.0,0.0,0,0,1644
BGR-2016,8,11,0,0.0,0.0,0.0,0,314.7583333333334,245.9476666666667,802.9050000000001,253.84466666666663,0.0,0.212,0.135,0.243,0,0.0,0.0,0.0,0.0,0.0,0,0,1643
BGR-2017,8,10,0,0.0,0.0,0.0,0,338.123,253.18966666666668,850.0944999999999,261.9396666666667,0.0,0.202,0.13,0.233,0,0.0,0.0,0.0,0.0,0.0,0,0,1643
BGR-2018,8,11,0,0.0,0.0,0.0,0,369.097,245.702,887.117,255.64766666666665,0.0,0.201,0.124,0.272,0,0.0,0.0,0.0,0.0,0.0,0,0,1644
BGR-2019,7,11,0,0.0,0.0,0.0,0,384.285,239.7133333333333,901.355,249.95166666666665,0.0,0.209,0.123,0.311,0,0.0,0.0,0.0,0.0,0.0,0,0,1645
BRA-1990,4,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-1991,5,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-1992,4,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-1993,4,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-1994,5,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-1995,5,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-1996,5,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-1997,5,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-1998,5,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-1999,4,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-2000,5,7,0,0.0,0.0,0.0,0,22.553,19.821,8.335,31.614,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-2001,5,7,0,0.0,0.0,0.0,0,22.301,20.5195,8.55,31.974,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-2002,5,7,0,0.0,0.0,0.0,0,23.0365,19.786,8.697,31.312,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-2003,5,6,0,0.0,0.0,0.0,18416,23.1835,19.1895,8.189,30.911,0.0,0.0,0.0,0.0,0,17.6,0.0,0.0,0.0,0.0,0,0,0
BRA-2004,5,6,0,0.0,0.0,0.0,18964,23.0685,19.1195,8.125,30.994,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-2005,5,6,0,0.0,0.0,0.0,19500,22.4885,19.3795,8.035,31.529,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
BRA-2006,5,6,0,0.0,0.0,0.0,19865,23.236,18.603,8.25,30.889,0.0,0.312,0.177,0.068,0,15.7,0.0,0.0,0.0,0.0,0,0,0
BRA-2007,5,6,63,9.6238279,27.184517,0.0,20382,22.987,17.904,8.202,31.114,0.0,0.0,0.0,0.0,0,15.6,0.0,0.0,0.0,0.0,0,0,0
BRA-2008,5,6,61,10.795494,28.042675,0.0,21070,23.6255,16.679000000000002,8.011,30.3805,0.0,0.0,0.0,0.0,0,14.8,0.0,0.0,0.0,0.0,0,0,0
BRA-2009,5,7,59,10.863071,29.809849,0.0,21232,23.9375,16.915,8.395,30.26,0.0,0.307,0.174,0.074,0,14.3,0.0,0.0,0.0,0.0,0,0,0
BRA-2010,5,7,0,0.0,0.0,0.0,21979,24.3,15.86,7.945,29.6725,0.0,0.0,0.0,0.0,0,14.1,0.0,0.0,0.0,0.0,0,85,0
BRA-2011,5,7,56,11.614742,31.655708,0.0,22432,190.87566666666663,125.64466666666664,593.241,237.95166666666668,0.0,0.308,0.18,0.082,0,13.4,0.0,0.0,0.0,0.0,0,85,0
BRA-2012,5,7,54,12.993286,32.010372,0.0,22921,192.374,131.624,615.1700000000001,251.0726666666667,0.0,0.0,0.0,0.0,0,12.1,0.0,0.0,0.0,0.0,0,85,0
BRA-2013,5,6,53,13.746482,32.664654,0.0,23089,209.1196666666667,132.16833333333332,653.5955,259.9436666666667,0.0,0.3,0.173,0.078,0,11.3,0.0,0.0,0.0,0.0,0,85,0
BRA-2014,5,6,52,14.321353,33.041641,0.0,23063,218.6293333333333,139.47666666666666,692.4175,276.316,0.0,0.0,0.0,0.0,0,10.8,0.0,0.0,0.0,0.0,0,85,0
BRA-2015,6,6,51,14.794608,34.077896,0.0,0,212.28366666666668,121.04166666666669,684.854,263.64,0.0,0.0,0.0,0.0,0,10.4,0.0,0.0,0.0,0.0,0,85,0
BRA-2016,6,6,48,16.858622,34.312836,0.0,0,208.20266666666663,117.96500000000002,674.5825000000001,265.84566666666666,0.0,0.341,0.189,0.05,0,10.2,0.0,0.0,0.0,0.0,0,85,0
BRA-2017,6,6,48,17.146753,34.811878,0.0,0,209.104,122.40833333333336,700.4215,275.98900000000003,0.0,0.0,0.0,0.0,0,10.1,0.0,0.0,0.0,0.0,0,85,0
BRA-2018,6,6,46,18.355165,35.321396,0.0,0,212.30533333333332,128.00866666666667,723.457,287.777,0.0,0.0,0.0,0.0,0,9.3,0.0,0.0,0.0,0.0,0,85,0
BRA-2019,6,6,45,18.71954,36.135487,0.0,0,219.005,133.302,753.674,300.152,0.0,0.0,0.0,0.0,0,9.8,0.0,0.0,0.0,0.0,0,85,0
CAN-1990,12,8,31,28.036085,40.929909,70.35,13086,447.6363333333333,90.19066666666669,854.084,155.08633333333333,0.0,0.159,0.11,0.071,0,28.2,3.398,17.483,5679.156,0.0,0,0,1797
CAN-1991,13,8,29,28.271395,41.732014,68.25833,12857,474.1413333333333,93.80033333333334,907.145,163.95533333333333,0.0,0.157,0.115,0.045,0,25.9,3.742,19.714,6241.063,0.0,0,0,1775
CAN-1992,13,7,28,29.020555,42.314926,66.80833,12730,493.897,98.24633333333333,953.394,175.03233333333333,0.0,0.155,0.121,0.038,0,0.0,4.079,20.358,6456.219,0.0,0,0,1772
CAN-1993,13,7,26,30.386959,42.923405,66.45834,12792,492.3823333333333,104.442,970.0525,187.6526666666667,0.0,0.16,0.114,0.044,0,0.0,4.28,20.288,6563.265,0.0,0,0,1769
CAN-1994,13,7,26,33.485878,40.363495,67.025,13058,493.5016666666666,110.61966666666667,985.529,196.851,48.6,0.15,0.118,0.031,0,25.5,4.343,19.196,6390.864,0.0,0,0,1778
CAN-1995,13,7,24,34.537247,40.599808,67.525,13295,495.1093333333333,115.134,996.7515,202.72466666666665,0.0,0.157,0.118,0.032,0,0.0,4.435,18.295,6173.405,17.047,20,0,1775
CAN-1996,13,7,23,35.634304,40.717648,67.35,13420,495.7896666666666,117.70233333333334,1004.0705,206.92433333333332,48.0,0.169,0.121,0.038,0,24.5,4.605,17.494,5976.587,0.0,0,0,1790
CAN-1997,12,7,22,37.415951,40.338089,67.98333,13708,511.6580000000001,127.406,1050.1575,221.78,0.0,0.161,0.126,0.037,0,0.0,4.751,16.885,5952.396,15.79,19,0,1798
CAN-1998,12,7,21,38.258327,40.421432,68.95,14047,540.7166666666667,128.90099999999998,1104.5075,228.95466666666667,50.6,0.161,0.124,0.043,0,23.8,5.079,16.975,6186.466,0.0,0,0,1794
CAN-1999,13,7,20,39.376038,40.206757,69.98333,14401,554.9453333333333,135.779,1143.2915,240.5823333333333,0.0,0.147,0.119,0.042,0,0.0,4.929,15.992,6079.305,14.987,18,0,1793
CAN-2000,11,7,19,40.105782,40.561737,70.9,14760,596.8306666666666,141.63366666666667,1229.4205,256.11633333333333,0.0,0.15,0.122,0.052,0,0.0,4.974,15.709,6166.271,0.0,0,0,1787
CAN-2001,11,7,18,41.881519,40.106728,70.79166,14932,635.0153333333334,145.08166666666668,1316.459,275.95733333333334,48.2,0.147,0.118,0.051,0,22.4,5.248,16.141,6399.034,15.416,19,0,1774
CAN-2002,11,7,17,42.873188,39.804909,71.41666,15291,661.9440000000001,152.02633333333333,1383.461,293.69666666666666,0.0,0.154,0.124,0.063,0,0.0,5.359,16.152,6508.876,0.0,0,0,1755
CAN-2003,11,7,16,44.123833,39.608646,72.18333,15660,704.9030000000001,153.695,1461.6085,302.836,49.4,0.156,0.125,0.058,0,18.7,5.308,16.233,6620.774,15.485,19,0,1745
CAN-2004,11,7,15,44.548969,39.76453,72.45,15915,752.7049999999999,164.674,1565.731,324.44866666666667,56.8,0.166,0.129,0.059,0,0.0,5.427,16.232,6763.097,0.0,0,0,1755
CAN-2005,11,8,14,45.976749,39.206749,72.44167,16123,791.982,174.22266666666667,1650.4734999999998,341.6666666666667,57.7,0.15,0.124,0.07,0,17.3,5.455,16.087,6841.155,15.407,19,0,1745
CAN-2006,11,8,14,46.881516,38.661331,72.70834,16375,832.2869999999999,190.24566666666664,1747.9815,366.36733333333336,0.0,0.162,0.128,0.071,0,0.0,5.478,16.347,7053.877,0.0,0,0,1744
CAN-2007,10,8,13,48.181564,38.323586,73.325,16719,885.902,198.52066666666667,1859.53,387.118,49.1,0.168,0.126,0.078,0,18.2,5.305,16.261,7071.795,15.759,19,0,1744
CAN-2008,10,8,13,48.706802,38.289677,73.35,16959,920.552,204.34866666666665,1929.576,399.16533333333336,60.0,0.156,0.124,0.093,0,17.5,4.576,16.349,7033.773,0.0,0,0,1741
CAN-2009,11,8,12,49.290722,38.241207,71.26667,16685,949.0286666666666,204.87733333333333,1978.296,403.1686666666666,50.0,0.163,0.133,0.094,0,16.2,5.023,18.08,7579.26,17.678,21,0,1712
CAN-2010,11,8,11,50.311695,37.95142,71.29166,16907,994.3336666666668,220.14033333333336,2083.1155000000003,427.7433333333333,50.6,0.157,0.13,0.1,0,16.3,5.263,17.594,7522.871,0.0,0,92,1715
CAN-2011,10,8,11,51.033012,37.598511,71.71667,17171,1015.937,217.77066666666667,2119.6850000000004,430.51933333333335,60.4,0.157,0.129,0.101,0,15.7,5.223,17.078,7430.225,16.719,20,92,1713
CAN-2012,11,8,11,52.305416,36.659264,71.925,17362,1044.517,220.24966666666668,2173.382,437.73766666666666,50.9,0.167,0.132,0.089,0,16.1,5.396,17.219,7552.47,0.0,0,92,1722
CAN-2013,11,8,10,52.971439,36.57077,72.29166,17585,1070.3956666666666,219.13,2219.584,442.6603333333334,62.0,0.169,0.131,0.086,0,14.9,5.544,16.978,7551.404,16.615,20,92,1716
CAN-2014,11,8,10,53.61496,36.373581,72.13333,17677,1093.481,225.90366666666668,2273.534,455.542,52.5,0.149,0.127,0.092,0,14.0,5.698,16.903,7618.761,0.0,0,92,1710
CAN-2015,12,8,9,55.17366,35.228447,72.35833,17793,1117.797,230.91666666666663,2323.0145,464.21266666666673,64.2,0.17,0.14,0.11,0,13.1,6.179,17.931,8073.993,17.466,22,92,1712
CAN-2016,10,8,9,56.265068,34.343746,72.33334,17911,1197.4333333333332,265.60266666666666,2527.654,521.0026666666666,53.1,0.141,0.122,0.109,0,12.5,6.162,18.279,8263.794,0.0,0,92,1706
CAN-2017,11,8,8,56.71452,34.412544,73.15833,18281,1222.959,269.4916666666667,2580.666,530.8183333333334,60.4,0.114,0.121,0.123,0,12.0,7.07,18.022,8277.611,17.51,23,92,1695
CAN-2018,10,8,8,57.888363,33.733723,73.53333,18567,1261.9563333333333,274.6443333333333,2659.601,544.4443333333334,53.8,0.114,0.118,0.123,0,11.3,7.069,17.985,8301.633,0.0,0,92,1708
CAN-2019,10,8,8,59.374844,32.48312,74.15,18985,1232.9376666666665,265.6526666666667,2600.3355,533.9526666666667,59.8,0.109,0.114,0.126,0,10.3,0.0,0.0,0.0,0.0,0,92,1690
CHE-1990,22,12,0,0.0,0.0,0.0,0,0.0,0.0,1071.8205,0.0,0.0,0.0,0.0,0.0,0,0.0,3.504,12.985,6895.623,0.0,0,0,0
CHE-1991,23,12,19,20.290298,60.42387,0.0,0,0.0,0.0,1171.361,0.0,0.0,0.0,0.0,0.0,0,0.0,3.73,13.813,7179.454,0.0,0,0,1718
CHE-1992,21,12,19,20.960182,59.844929,0.0,0,0.0,0.0,1221.347,0.0,30.3,0.0,0.0,0.0,0,28.1,4.051,15.247,7849.246,0.0,0,0,1725
CHE-1993,20,12,0,0.0,0.0,0.0,0,0.0,0.0,1250.4675,0.0,0.0,0.0,0.0,0.0,0,0.0,4.329,16.604,8481.14,0.0,0,0,1720
CHE-1994,21,11,17,21.428631,60.773739,0.0,0,0.0,0.0,1317.6245,0.0,0.0,0.0,0.0,0.0,0,0.0,4.582,16.552,8503.662,0.0,0,0,1739
CHE-1995,20,11,17,21.11282,61.095093,0.0,0,502.0443333333333,293.55966666666666,1309.8645,404.532,0.0,0.0,0.0,0.0,0,0.0,7.69,14.824,7584.821,0.0,0,0,1720
CHE-1996,20,11,0,0.0,0.0,0.0,0,541.073,300.568,1387.75,417.427,0.0,0.0,0.0,0.0,0,0.0,8.287,15.103,7733.739,0.0,0,0,1696
CHE-1997,19,11,16,22.192898,61.362816,0.0,0,567.414,311.78066666666666,1441.3535,426.82166666666666,34.9,0.0,0.0,0.0,0,28.9,8.503,15.544,8122.428,0.0,0,0,1687
CHE-1998,19,11,16,22.92836,60.794239,0.0,3833,592.1703333333334,322.27566666666667,1499.2825,440.68433333333337,0.0,0.0,0.0,0.0,0,0.0,8.806,15.52,8324.268,0.0,0,0,1695
CHE-1999,18,11,16,23.607292,60.270683,0.0,3862,620.164,334.552,1556.4725,450.818,0.0,0.0,0.0,0.0,0,0.0,8.979,15.318,8311.309,0.0,0,0,1717
CHE-2000,19,11,16,24.177282,59.702358,0.0,3878,665.5066666666667,355.46,1667.716,479.6373333333333,0.0,0.0,0.0,0.0,0,0.0,9.155,14.481,8124.099,0.0,0,0,1712
CHE-2001,18,11,15,25.401983,59.45937,0.0,3938,725.055,367.8343333333333,1781.8555,496.182,0.0,0.0,0.0,0.0,0,0.0,9.466,14.796,8368.296,0.0,0,0,1672
CHE-2002,19,10,15,25.385767,59.55418,0.0,3964,812.0423333333333,387.031,1948.46,520.2646666666666,37.1,0.0,0.0,0.0,0,26.5,9.776,15.79,8881.715,0.0,0,0,1651
CHE-2003,17,10,15,26.875856,57.723049,0.0,3963,826.9103333333334,384.052,1962.671,514.8706666666667,0.0,0.0,0.0,0.0,0,0.0,10.115,16.407,9165.657,0.0,0,0,1664
CHE-2004,17,10,14,28.088779,56.93187,0.0,3959,865.7313333333333,404.34633333333335,2059.0950000000003,540.332,0.0,0.0,0.0,0.0,0,0.0,10.44,16.297,9294.31,0.0,0,0,1695
CHE-2005,17,10,14,28.763943,56.482964,77.2,3974,886.1913333333333,381.47,2058.031,519.1626666666666,0.0,0.0,0.0,0.0,0,0.0,10.368,16.134,9432.402,0.0,0,0,1690
CHE-2006,17,10,14,29.851349,55.54845,77.9,4051,904.3793333333332,396.0246666666666,2122.0265000000004,543.6383333333333,0.0,0.11,0.077,0.178,0,0.0,10.074,15.388,9296.996,0.0,0,0,1679
CHE-2007,17,10,14,31.327906,54.629665,78.6,4122,979.4823333333331,428.8296666666667,2303.336,589.4083333333333,37.3,0.099,0.068,0.205,0,20.4,9.933,14.776,9211.688,0.0,0,0,1668
CHE-2008,16,10,13,33.652287,53.155655,79.5,4228,1062.4706666666666,442.915,2457.2695,609.042,0.0,0.097,0.063,0.254,0,0.0,9.909,14.453,9096.74,0.0,0,0,1659
CHE-2009,13,10,13,35.020153,51.896645,79.0,4268,1104.1063333333334,451.4743333333333,2534.6495,618.9933333333333,0.0,0.098,0.067,0.212,0,0.0,10.503,16.036,9758.394,13.735,22,0,1650
CHE-2010,12,10,14,33.881504,51.151737,77.325,4207,1114.1226666666666,453.853,2549.5775,618.9286666666666,0.0,0.093,0.068,0.213,0,0.0,10.417,15.716,9776.991,0.0,0,0,1611
CHE-2011,12,10,15,34.000179,50.823112,78.35,4297,1159.9489999999998,459.0173333333333,2634.799,629.9166666666666,0.0,0.11,0.073,0.239,0,0.0,10.456,15.648,9806.28,13.418,22,0,1608
CHE-2012,12,9,14,35.291126,50.373901,78.475,4351,1251.817,489.3353333333334,2787.7835,640.0383333333333,41.0,0.08,0.062,0.234,0,20.4,10.584,15.934,9979.412,0.0,0,92,1592
CHE-2013,12,9,13,37.407192,49.002911,78.4,4392,1346.9283333333333,506.1413333333333,2967.188,664.5303333333333,0.0,0.071,0.063,0.197,0,0.0,10.868,16.222,10229.156,14.037,23,0,1572
CHE-2014,11,9,12,38.428497,48.795288,78.75,4468,1381.0913333333335,544.1043333333333,3084.6495,708.6750000000001,0.0,0.099,0.075,0.194,0,0.0,11.027,16.133,10295.97,0.0,0,92,1564
CHE-2015,12,9,12,39.782719,47.512451,79.2,4537,1451.9853333333333,566.8876666666666,3238.448,740.3133333333334,0.0,0.095,0.064,0.195,0,0.0,11.364,16.608,10618.968,14.408,24,92,1576
CHE-2016,11,9,12,41.235474,46.200405,79.6,4603,1509.934,612.8706666666667,3409.6645000000003,796.509,0.0,0.109,0.078,0.202,0,0.0,11.65,16.824,10823.877,0.0,0,92,1577
CHE-2017,11,9,12,42.594601,45.213757,79.8,4636,1532.1266666666668,614.1973333333334,3438.9775,793.8583333333332,41.8,0.12,0.066,0.165,0,19.1,11.829,17.028,11048.273,14.754,24,92,1559
CHE-2018,11,9,11,43.744415,44.65678,80.1,4675,1542.439,622.4796666666667,3470.928,804.8463333333333,0.0,0.108,0.076,0.214,0,0.0,11.732,16.654,11021.116,0.0,0,92,1551
CHE-2019,11,9,10,44.412537,44.594387,80.475,4705,1569.7813333333334,594.7013333333333,3476.8485,781.451,0.0,0.114,0.072,0.188,0,0.0,0.0,0.0,0.0,0.0,0,92,1549
CHL-1990,7,8,0,0.0,0.0,0.0,4450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.546,9.792,864.103,0.0,0,0,2422
CHL-1991,7,8,0,0.0,0.0,0.0,4518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.653,9.773,914.282,0.0,0,0,2419
CHL-1992,6,7,0,0.0,0.0,0.0,4723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.771,9.336,963.108,0.0,0,0,2415
CHL-1993,6,7,0,0.0,0.0,0.0,4992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.885,9.452,1024.989,0.0,0,0,2389
CHL-1994,7,7,0,0.0,0.0,0.0,5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.069,9.191,1035.525,0.0,0,0,2364
CHL-1995,8,8,0,0.0,0.0,0.0,5095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.186,10.971,1344.299,0.0,0,0,2338
CHL-1996,7,7,0,0.0,0.0,0.0,5182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.263,11.864,1540.071,0.0,0,0,2313
CHL-1997,7,6,0,0.0,0.0,0.0,5281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.33,11.582,1593.221,0.0,0,0,2256
CHL-1998,8,7,0,0.0,0.0,0.0,5393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.349,11.906,1685.723,0.0,0,0,2299
CHL-1999,8,7,0,0.0,0.0,0.0,5315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.485,12.706,1767.971,0.0,0,0,2277
CHL-2000,11,6,0,0.0,0.0,0.0,5414,123.888,99.466,298.4735,108.42766666666668,33.6,0.0,0.0,0.0,0,0.0,2.673,10.397,1503.942,0.0,0,0,2263
CHL-2001,11,6,0,0.0,0.0,0.0,5468,127.76766666666668,103.28233333333333,313.5415,114.59333333333336,0.0,0.0,0.0,0.0,0,0.0,2.767,10.117,1494.898,0.0,0,0,2242
CHL-2002,11,5,0,0.0,0.0,0.0,5570,133.59433333333334,107.47,329.449,119.37166666666668,0.0,0.0,0.0,0.0,0,0.0,2.741,10.155,1530.021,0.0,0,0,2250
CHL-2003,11,6,0,0.0,0.0,0.0,5788,141.64533333333335,116.01533333333334,356.9395,129.64766666666665,62.3,0.0,0.0,0.0,0,33.0,2.695,10.036,1556.66,0.0,0,0,2235
CHL-2004,11,6,0,0.0,0.0,0.0,5946,154.26433333333333,121.79699999999998,386.6095,136.809,0.0,0.0,0.0,0.0,0,0.0,2.732,9.289,1528.398,0.0,0,0,2232
CHL-2005,11,7,0,0.0,0.0,54.44468,6170,161.83666666666667,129.859,408.64,143.923,0.0,0.0,0.0,0.0,0,0.0,2.663,8.871,1525.131,0.0,0,0,2157
CHL-2006,11,6,0,0.0,0.0,55.5009,6271,192.125,144.73266666666666,482.759,163.048,47.4,0.0,0.0,0.0,0,0.0,2.519,8.258,1496.151,0.0,0,0,2165
CHL-2007,11,7,0,0.0,0.0,56.3303,6448,213.85466666666665,152.42499999999998,533.448,175.11066666666667,0.0,0.0,0.0,0.0,0,0.0,2.612,8.431,1585.906,0.0,0,0,2128
CHL-2008,13,7,0,0.0,0.0,57.2645,6641,232.40566666666663,154.232,568.0755,179.645,0.0,0.0,0.0,0.0,0,0.0,2.947,9.62,1854.974,0.0,0,0,2095
CHL-2009,13,7,43,17.120726,39.385891,56.06453,6592,279.07800000000003,162.96133333333333,659.192,193.71666666666667,64.5,0.23,0.16,0.149,0,29.8,3.236,11.489,2159.573,11.146,13,0,2074
CHL-2010,12,7,0,0.0,0.0,60.1041,7334,267.79299999999995,156.37166666666667,630.5145,185.8836666666667,0.0,0.0,0.0,0.0,0,0.0,2.968,10.574,2083.275,0.0,0,80,2069
CHL-2011,12,7,42,17.813892,39.865879,62.04338,7699,289.80333333333334,168.152,681.112,197.60433333333333,0.0,0.253,0.161,0.154,0,0.0,3.052,10.112,2092.767,9.743,12,80,2050
CHL-2012,11,8,0,0.0,0.0,62.65226,7872,318.44166666666666,177.31733333333332,746.1525,212.32666666666668,0.0,0.0,0.0,0.0,0,0.0,3.173,10.21,2202.058,0.0,0,80,2027
CHL-2013,10,7,38,21.089819,40.324417,63.15082,8038,349.29833333333335,197.96766666666667,832.7785,239.20466666666667,0.0,0.225,0.148,0.15,0,0.0,3.341,10.117,2245.982,9.823,12,80,2021
CHL-2014,10,7,0,0.0,0.0,63.23605,8153,366.0263333333333,212.7853333333333,881.3975,254.9053333333333,0.0,0.0,0.0,0.0,0,0.0,3.398,10.385,2320.217,0.0,0,80,1994
CHL-2015,10,7,35,22.475199,42.391296,63.49899,8294,380.256,223.373,920.9275,267.02933333333334,48.3,0.211,0.142,0.163,0,0.0,3.511,10.899,2462.389,10.537,13,80,1993
CHL-2016,10,6,0,0.0,0.0,63.34484,8394,399.6516666666666,237.43766666666667,974.8875,283.6066666666666,74.2,0.0,0.0,0.0,0,24.5,3.502,11.139,2527.187,0.0,0,80,1977
CHL-2017,10,5,32,25.168179,42.279499,63.90356,8597,446.8056666666666,247.41466666666668,1064.3105,296.06766666666664,0.0,0.215,0.145,0.176,0,0.0,3.654,11.45,2593.727,11.103,13,80,1963
CHL-2018,10,6,0,0.0,0.0,64.0955,8784,480.5846666666666,264.8996666666667,1145.1535,316.184,0.0,0.0,0.0,0.0,0,0.0,3.699,11.348,2636.8,0.0,0,80,1955
COL-1990,3,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
COL-1991,3,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
COL-1992,4,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
COL-1993,4,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
COL-1994,4,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
COL-1995,4,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
COL-1996,4,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
COL-1997,4,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
