"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","EMP","MEN","THND_PER","A","2019",532.15,
"SVN","EMP","MEN","THND_PER","A","2020",530.55,"B"
"SVN","EMP","MEN","THND_PER","A","2021",527.925,
"SVN","EMP","TOT","THND_PER","A","1996",871,
"SVN","EMP","TOT","THND_PER","A","1997",893.2,
"SVN","EMP","TOT","THND_PER","A","1998",904.7,"B"
"SVN","EMP","TOT","THND_PER","A","1999",882.725,
"SVN","EMP","TOT","THND_PER","A","2000",900.65,
"SVN","EMP","TOT","THND_PER","A","2001",916.275,
"SVN","EMP","TOT","THND_PER","A","2002",909.525,
"SVN","EMP","TOT","THND_PER","A","2003",897.175,
"SVN","EMP","TOT","THND_PER","A","2004",943.45,"B"
"SVN","EMP","TOT","THND_PER","A","2005",949.2,
"SVN","EMP","TOT","THND_PER","A","2006",961.2,
"SVN","EMP","TOT","THND_PER","A","2007",985.15,
"SVN","EMP","TOT","THND_PER","A","2008",996.1,
"SVN","EMP","TOT","THND_PER","A","2009",980.525,
"SVN","EMP","TOT","THND_PER","A","2010",966.05,
"SVN","EMP","TOT","THND_PER","A","2011",936.1,
"SVN","EMP","TOT","THND_PER","A","2012",923.65,
"SVN","EMP","TOT","THND_PER","A","2013",905.85,
"SVN","EMP","TOT","THND_PER","A","2014",916.65,
"SVN","EMP","TOT","THND_PER","A","2015",917.45,
"SVN","EMP","TOT","THND_PER","A","2016",915,
"SVN","EMP","TOT","THND_PER","A","2017",959.075,
"SVN","EMP","TOT","THND_PER","A","2018",980.6,
"SVN","EMP","TOT","THND_PER","A","2019",982.525,
"SVN","EMP","TOT","THND_PER","A","2020",978.05,"B"
"SVN","EMP","TOT","THND_PER","A","2021",971.55,
"SVN","EMP","WOMEN","THND_PER","A","1996",406.5,
"SVN","EMP","WOMEN","THND_PER","A","1997",413.5,
"SVN","EMP","WOMEN","THND_PER","A","1998",418.5,"B"
"SVN","EMP","WOMEN","THND_PER","A","1999",405.175,
"SVN","EMP","WOMEN","THND_PER","A","2000",413.85,
"SVN","EMP","WOMEN","THND_PER","A","2001",417.575,
"SVN","EMP","WOMEN","THND_PER","A","2002",415.225,
"SVN","EMP","WOMEN","THND_PER","A","2003",407.225,
"SVN","EMP","WOMEN","THND_PER","A","2004",430.125,"B"
"SVN","EMP","WOMEN","THND_PER","A","2005",433.65,
"SVN","EMP","WOMEN","THND_PER","A","2006",437.575,
"SVN","EMP","WOMEN","THND_PER","A","2007",445.55,
"SVN","EMP","WOMEN","THND_PER","A","2008",453.225,
"SVN","EMP","WOMEN","THND_PER","A","2009",449.9,
"SVN","EMP","WOMEN","THND_PER","A","2010",442.6,
"SVN","EMP","WOMEN","THND_PER","A","2011",430.025,
"SVN","EMP","WOMEN","THND_PER","A","2012",423.85,
"SVN","EMP","WOMEN","THND_PER","A","2013",411.3,
"SVN","EMP","WOMEN","THND_PER","A","2014",417.475,
"SVN","EMP","WOMEN","THND_PER","A","2015",416.675,
"SVN","EMP","WOMEN","THND_PER","A","2016",423.9,
"SVN","EMP","WOMEN","THND_PER","A","2017",443.225,
"SVN","EMP","WOMEN","THND_PER","A","2018",450.425,
"SVN","EMP","WOMEN","THND_PER","A","2019",450.375,
"SVN","EMP","WOMEN","THND_PER","A","2020",447.475,"B"
"SVN","EMP","WOMEN","THND_PER","A","2021",443.625,
"SVN","EMP","MEN","PC_WKGPOP","A","1999",66.55,
"SVN","EMP","MEN","PC_WKGPOP","A","2000",67.175,
"SVN","EMP","MEN","PC_WKGPOP","A","2001",68.65,
"SVN","EMP","MEN","PC_WKGPOP","A","2002",68.15,
"SVN","EMP","MEN","PC_WKGPOP","A","2003",67.375,
"SVN","EMP","MEN","PC_WKGPOP","A","2004",69.975,"B"
"SVN","EMP","MEN","PC_WKGPOP","A","2005",70.4,
"SVN","EMP","MEN","PC_WKGPOP","A","2006",71.125,
"SVN","EMP","MEN","PC_WKGPOP","A","2007",72.7,
"SVN","EMP","MEN","PC_WKGPOP","A","2008",72.7,"B"
"SVN","EMP","MEN","PC_WKGPOP","A","2009",70.5,
"SVN","EMP","MEN","PC_WKGPOP","A","2010",68.825,
"SVN","EMP","MEN","PC_WKGPOP","A","2011",67.025,
"SVN","EMP","MEN","PC_WKGPOP","A","2012",66.8,
"SVN","EMP","MEN","PC_WKGPOP","A","2013",66.475,
"SVN","EMP","MEN","PC_WKGPOP","A","2014",66.95,
"SVN","EMP","MEN","PC_WKGPOP","A","2015",68.575,
"SVN","EMP","MEN","PC_WKGPOP","A","2016",68.275,
"SVN","EMP","MEN","PC_WKGPOP","A","2017",71.875,
"SVN","EMP","MEN","PC_WKGPOP","A","2018",73.825,
"SVN","EMP","MEN","PC_WKGPOP","A","2019",74.15,
"SVN","EMP","MEN","PC_WKGPOP","A","2020",72.8,
"SVN","EMP","MEN","PC_WKGPOP","A","2021",74.475,
"SVN","EMP","TOT","PC_WKGPOP","A","1999",62.2,
"SVN","EMP","TOT","PC_WKGPOP","A","2000",62.85,
"SVN","EMP","TOT","PC_WKGPOP","A","2001",63.8,
"SVN","EMP","TOT","PC_WKGPOP","A","2002",63.45,
"SVN","EMP","TOT","PC_WKGPOP","A","2003",62.575,
"SVN","EMP","TOT","PC_WKGPOP","A","2004",65.275,"B"
"SVN","EMP","TOT","PC_WKGPOP","A","2005",65.95,
"SVN","EMP","TOT","PC_WKGPOP","A","2006",66.55,
"SVN","EMP","TOT","PC_WKGPOP","A","2007",67.75,
"SVN","EMP","TOT","PC_WKGPOP","A","2008",68.575,"B"
"SVN","EMP","TOT","PC_WKGPOP","A","2009",67.075,
"SVN","EMP","TOT","PC_WKGPOP","A","2010",65.525,
"SVN","EMP","TOT","PC_WKGPOP","A","2011",63.825,
"SVN","EMP","TOT","PC_WKGPOP","A","2012",63.575,
"SVN","EMP","TOT","PC_WKGPOP","A","2013",62.775,
"SVN","EMP","TOT","PC_WKGPOP","A","2014",63.4,
"SVN","EMP","TOT","PC_WKGPOP","A","2015",64.65,
"SVN","EMP","TOT","PC_WKGPOP","A","2016",65.325,
"SVN","EMP","TOT","PC_WKGPOP","A","2017",68.725,
"SVN","EMP","TOT","PC_WKGPOP","A","2018",70.55,
"SVN","EMP","TOT","PC_WKGPOP","A","2019",71.275,
"SVN","EMP","TOT","PC_WKGPOP","A","2020",70.05,
"SVN","EMP","TOT","PC_WKGPOP","A","2021",71.45,
"SVN","EMP","WOMEN","PC_WKGPOP","A","1999",57.7,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2000",58.4,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2001",58.825,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2002",58.6,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2003",57.65,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2004",60.45,"B"
"SVN","EMP","WOMEN","PC_WKGPOP","A","2005",61.35,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2006",61.85,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2007",62.6,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2008",64.225,"B"
"SVN","EMP","WOMEN","PC_WKGPOP","A","2009",63.45,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2010",62.05,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2011",60.475,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2012",60.15,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2013",58.85,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2014",59.6,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2015",60.575,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2016",62.2,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2017",65.375,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2018",67.075,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2019",68.15,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2020",67.075,
"SVN","EMP","WOMEN","PC_WKGPOP","A","2021",68.15,
"ZAF","EMP","MEN","PC_WKGPOP","A","2000",53.23164,
"ZAF","EMP","MEN","PC_WKGPOP","A","2001",50.73956,
"ZAF","EMP","MEN","PC_WKGPOP","A","2002",50.40207,
"ZAF","EMP","MEN","PC_WKGPOP","A","2003",49.02938,
"ZAF","EMP","MEN","PC_WKGPOP","A","2004",49.54383,
"ZAF","EMP","MEN","PC_WKGPOP","A","2005",51.38739,
"ZAF","EMP","MEN","PC_WKGPOP","A","2006",52.76407,
"ZAF","EMP","MEN","PC_WKGPOP","A","2007",52.21405,"B"
"ZAF","EMP","MEN","PC_WKGPOP","A","2008",53.83393,
"ZAF","EMP","MEN","PC_WKGPOP","A","2009",50.81413,
"ZAF","EMP","MEN","PC_WKGPOP","A","2010",48.7239,
"ZAF","EMP","MEN","PC_WKGPOP","A","2011",48.5082,
"ZAF","EMP","MEN","PC_WKGPOP","A","2012",48.71193,
"ZAF","EMP","MEN","PC_WKGPOP","A","2013",48.72585,
"ZAF","EMP","MEN","PC_WKGPOP","A","2014",48.85346,
"ZAF","EMP","MEN","PC_WKGPOP","A","2015",49.87223,
"ZAF","EMP","MEN","PC_WKGPOP","A","2016",49.19887,
"ZAF","EMP","MEN","PC_WKGPOP","A","2017",49.13255,
"ZAF","EMP","MEN","PC_WKGPOP","A","2018",48.99478,
"ZAF","EMP","MEN","PC_WKGPOP","A","2019",48.02463,
"ZAF","EMP","MEN","PC_WKGPOP","A","2020",43.69771,
"ZAF","EMP","MEN","PC_WKGPOP","A","2021",42.30382,
"ZAF","EMP","TOT","PC_WKGPOP","A","2000",45.67535,
"ZAF","EMP","TOT","PC_WKGPOP","A","2001",44.07782,
"ZAF","EMP","TOT","PC_WKGPOP","A","2002",42.83311,
"ZAF","EMP","TOT","PC_WKGPOP","A","2003",41.51175,
"ZAF","EMP","TOT","PC_WKGPOP","A","2004",41.58983,
"ZAF","EMP","TOT","PC_WKGPOP","A","2005",43.37444,
"ZAF","EMP","TOT","PC_WKGPOP","A","2006",44.89611,
"ZAF","EMP","TOT","PC_WKGPOP","A","2007",44.42795,"B"
"ZAF","EMP","TOT","PC_WKGPOP","A","2008",45.91456,
"ZAF","EMP","TOT","PC_WKGPOP","A","2009",43.86818,
"ZAF","EMP","TOT","PC_WKGPOP","A","2010",41.83601,
"ZAF","EMP","TOT","PC_WKGPOP","A","2011",41.91941,
"ZAF","EMP","TOT","PC_WKGPOP","A","2012",42.2082,
"ZAF","EMP","TOT","PC_WKGPOP","A","2013",42.72718,
"ZAF","EMP","TOT","PC_WKGPOP","A","2014",42.77369,
"ZAF","EMP","TOT","PC_WKGPOP","A","2015",43.68032,
"ZAF","EMP","TOT","PC_WKGPOP","A","2016",43.03369,
"ZAF","EMP","TOT","PC_WKGPOP","A","2017",43.35536,
"ZAF","EMP","TOT","PC_WKGPOP","A","2018",43.24669,
"ZAF","EMP","TOT","PC_WKGPOP","A","2019",42.46033,
"ZAF","EMP","TOT","PC_WKGPOP","A","2020",38.53147,
"ZAF","EMP","TOT","PC_WKGPOP","A","2021",37.03354,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2000",38.95031,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2001",38.13864,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2002",36.06969,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2003",34.77884,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2004",34.4475,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2005",36.1606,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2006",37.79207,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2007",37.37424,"B"
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2008",38.43212,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2009",37.27553,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2010",35.26815,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2011",35.60998,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2012",35.95408,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2013",36.93679,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2014",36.88358,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2015",37.66169,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2016",37.02309,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2017",37.71156,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2018",37.62133,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2019",37.00681,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2020",33.46181,
"ZAF","EMP","WOMEN","PC_WKGPOP","A","2021",31.85591,
"OECD","EMP","MEN","THND_PER","A","2007",322888.6,"E"
"OECD","EMP","MEN","THND_PER","A","2008",324202.2,"E"
"OECD","EMP","MEN","THND_PER","A","2009",316475.8,"E"
"OECD","EMP","MEN","THND_PER","A","2010",316961.1,"E"
"OECD","EMP","MEN","THND_PER","A","2011",320631.3,"B"
"OECD","EMP","MEN","THND_PER","A","2012",323324.7,
"OECD","EMP","MEN","THND_PER","A","2013",324922.1,"B"
"OECD","EMP","MEN","THND_PER","A","2014",329269.6,"B"
"OECD","EMP","MEN","THND_PER","A","2015",333763.1,"B"
"OECD","EMP","MEN","THND_PER","A","2016",338490.2,"B"
"OECD","EMP","MEN","THND_PER","A","2017",342613.4,"B"
"OECD","EMP","MEN","THND_PER","A","2018",347483.9,"B"
"OECD","EMP","MEN","THND_PER","A","2019",349997.1,"B"
"OECD","EMP","MEN","THND_PER","A","2020",338125.1,"E"
"OECD","EMP","MEN","THND_PER","A","2021",346120.8,"B"
"OECD","EMP","TOT","THND_PER","A","2007",567938.1,"E"
"OECD","EMP","TOT","THND_PER","A","2008",572123.3,"E"
"OECD","EMP","TOT","THND_PER","A","2009",563177.6,"E"
"OECD","EMP","TOT","THND_PER","A","2010",564592.6,"E"
"OECD","EMP","TOT","THND_PER","A","2011",570661.3,"B"
"OECD","EMP","TOT","THND_PER","A","2012",577225.8,
"OECD","EMP","TOT","THND_PER","A","2013",581520,"B"
"OECD","EMP","TOT","THND_PER","A","2014",589346.8,"B"
"OECD","EMP","TOT","THND_PER","A","2015",598143.9,"B"
"OECD","EMP","TOT","THND_PER","A","2016",607491.6,"B"
"OECD","EMP","TOT","THND_PER","A","2017",615850,"B"
"OECD","EMP","TOT","THND_PER","A","2018",625791.3,"B"
"OECD","EMP","TOT","THND_PER","A","2019",632816.5,"B"
"OECD","EMP","TOT","THND_PER","A","2020",610061.3,"E"
"OECD","EMP","TOT","THND_PER","A","2021",625412.4,"B"
"OECD","EMP","WOMEN","THND_PER","A","2007",245054.4,"E"
"OECD","EMP","WOMEN","THND_PER","A","2008",247925.9,"E"
"OECD","EMP","WOMEN","THND_PER","A","2009",246708.1,"E"
"OECD","EMP","WOMEN","THND_PER","A","2010",247644.3,"E"
"OECD","EMP","WOMEN","THND_PER","A","2011",250029.8,"B"
"OECD","EMP","WOMEN","THND_PER","A","2012",253905.8,
"OECD","EMP","WOMEN","THND_PER","A","2013",256603.1,"B"
"OECD","EMP","WOMEN","THND_PER","A","2014",260084.6,"B"
"OECD","EMP","WOMEN","THND_PER","A","2015",264390.8,"B"
"OECD","EMP","WOMEN","THND_PER","A","2016",269004.5,"B"
"OECD","EMP","WOMEN","THND_PER","A","2017",273237,"B"
"OECD","EMP","WOMEN","THND_PER","A","2018",278310.8,"B"
"OECD","EMP","WOMEN","THND_PER","A","2019",282820.5,"B"
"OECD","EMP","WOMEN","THND_PER","A","2020",271936.5,"E"
"OECD","EMP","WOMEN","THND_PER","A","2021",279290.7,"B"
"OECD","EMP","MEN","PC_WKGPOP","A","2007",75.82504,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2008",75.46906,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2009",72.74043,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2010",72.50462,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2011",72.9173,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2012",73.07888,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2013",73.1057,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2014",73.68803,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2015",74.24908,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2016",74.82346,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2017",75.50504,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2018",76.10612,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2019",76.23476,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2020",73.31558,"E"
"OECD","EMP","MEN","PC_WKGPOP","A","2021",75.05834,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2007",66.26337,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2008",66.21275,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2009",64.43732,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2010",64.30033,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2011",64.66471,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2012",64.91375,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2013",65.11784,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2014",65.68324,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2015",66.28265,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2016",66.94323,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2017",67.68941,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2018",68.37341,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2019",68.77734,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2020",66.00873,"E"
"OECD","EMP","TOT","PC_WKGPOP","A","2021",67.69002,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2007",56.89537,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2008",57.13539,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2009",56.28649,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2010",56.24229,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2011",56.55398,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2012",56.91413,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2013",57.29007,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2014",57.82927,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2015",58.46337,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2016",59.19717,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2017",60.00104,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2018",60.76051,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2019",61.43134,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2020",58.80215,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","A","2021",60.42326,"E"
"AUS","EMP","MEN","THND_PER","Q","1965-Q1",3330.794,
"AUS","EMP","MEN","THND_PER","Q","1965-Q2",3341.801,
"AUS","EMP","MEN","THND_PER","Q","1965-Q3",3352.472,
"AUS","EMP","MEN","THND_PER","Q","1965-Q4",3361.362,
"AUS","EMP","MEN","THND_PER","Q","1966-Q1",3339.372,
"AUS","EMP","MEN","THND_PER","Q","1966-Q2",3359.567,
"AUS","EMP","MEN","THND_PER","Q","1966-Q3",3370.656,
"AUS","EMP","MEN","THND_PER","Q","1966-Q4",3381.198,
"AUS","EMP","MEN","THND_PER","Q","1967-Q1",3391.505,
"AUS","EMP","MEN","THND_PER","Q","1967-Q2",3402.98,
"AUS","EMP","MEN","THND_PER","Q","1967-Q3",3415.039,
"AUS","EMP","MEN","THND_PER","Q","1967-Q4",3441.534,
"AUS","EMP","MEN","THND_PER","Q","1968-Q1",3451.555,
"AUS","EMP","MEN","THND_PER","Q","1968-Q2",3463.074,
"AUS","EMP","MEN","THND_PER","Q","1968-Q3",3483.487,
"AUS","EMP","MEN","THND_PER","Q","1968-Q4",3498.645,
"AUS","EMP","MEN","THND_PER","Q","1969-Q1",3526.237,
"AUS","EMP","MEN","THND_PER","Q","1969-Q2",3538.894,
"AUS","EMP","MEN","THND_PER","Q","1969-Q3",3552.75,
"AUS","EMP","MEN","THND_PER","Q","1969-Q4",3574.367,
"AUS","EMP","MEN","THND_PER","Q","1970-Q1",3618.712,
"AUS","EMP","MEN","THND_PER","Q","1970-Q2",3637.44,
"AUS","EMP","MEN","THND_PER","Q","1970-Q3",3654.265,
"AUS","EMP","MEN","THND_PER","Q","1970-Q4",3663.201,
"AUS","EMP","MEN","THND_PER","Q","1971-Q1",3684.146,
"AUS","EMP","MEN","THND_PER","Q","1971-Q2",3700.691,
"AUS","EMP","MEN","THND_PER","Q","1971-Q3",3720.369,
"AUS","EMP","MEN","THND_PER","Q","1971-Q4",3723.829,
"AUS","EMP","MEN","THND_PER","Q","1972-Q1",3730.256,
"AUS","EMP","MEN","THND_PER","Q","1972-Q2",3747.818,
"AUS","EMP","MEN","THND_PER","Q","1972-Q3",3766.941,
"AUS","EMP","MEN","THND_PER","Q","1972-Q4",3788.095,
"AUS","EMP","MEN","THND_PER","Q","1973-Q1",3794.074,
"AUS","EMP","MEN","THND_PER","Q","1973-Q2",3794.93,
"AUS","EMP","MEN","THND_PER","Q","1973-Q3",3850.99,
"AUS","EMP","MEN","THND_PER","Q","1973-Q4",3861.663,
"AUS","EMP","MEN","THND_PER","Q","1974-Q1",3883.021,
"AUS","EMP","MEN","THND_PER","Q","1974-Q2",3882.345,
"AUS","EMP","MEN","THND_PER","Q","1974-Q3",3859.38,
"AUS","EMP","MEN","THND_PER","Q","1974-Q4",3850.425,
"AUS","EMP","MEN","THND_PER","Q","1975-Q1",3821.996,
"AUS","EMP","MEN","THND_PER","Q","1975-Q2",3826.412,
"AUS","EMP","MEN","THND_PER","Q","1975-Q3",3834.496,
"AUS","EMP","MEN","THND_PER","Q","1975-Q4",3841.647,
"AUS","EMP","MEN","THND_PER","Q","1976-Q1",3855.504,
"AUS","EMP","MEN","THND_PER","Q","1976-Q2",3873.711,
"AUS","EMP","MEN","THND_PER","Q","1976-Q3",3849.751,
"AUS","EMP","MEN","THND_PER","Q","1976-Q4",3873.683,
"AUS","EMP","MEN","THND_PER","Q","1977-Q1",3881.754,
"AUS","EMP","MEN","THND_PER","Q","1977-Q2",3878.355,
"AUS","EMP","MEN","THND_PER","Q","1977-Q3",3881.005,
"AUS","EMP","MEN","THND_PER","Q","1977-Q4",3875.266,"B"
"AUS","EMP","MEN","THND_PER","Q","1978-Q1",3883.67,
"AUS","EMP","MEN","THND_PER","Q","1978-Q2",3885.853,
"AUS","EMP","MEN","THND_PER","Q","1978-Q3",3871.822,
"AUS","EMP","MEN","THND_PER","Q","1978-Q4",3881.619,
"AUS","EMP","MEN","THND_PER","Q","1979-Q1",3898.469,
"AUS","EMP","MEN","THND_PER","Q","1979-Q2",3919.264,
"AUS","EMP","MEN","THND_PER","Q","1979-Q3",3939.607,
"AUS","EMP","MEN","THND_PER","Q","1979-Q4",3956.66,
"AUS","EMP","MEN","THND_PER","Q","1980-Q1",3965.867,
"AUS","EMP","MEN","THND_PER","Q","1980-Q2",3984.317,
"AUS","EMP","MEN","THND_PER","Q","1980-Q3",4004.15,
"AUS","EMP","MEN","THND_PER","Q","1980-Q4",4029.519,
"AUS","EMP","MEN","THND_PER","Q","1981-Q1",4058.88,
"AUS","EMP","MEN","THND_PER","Q","1981-Q2",4073.68,
"AUS","EMP","MEN","THND_PER","Q","1981-Q3",4082.826,
"AUS","EMP","MEN","THND_PER","Q","1981-Q4",4063.252,
"AUS","EMP","MEN","THND_PER","Q","1982-Q1",4088.753,
"AUS","EMP","MEN","THND_PER","Q","1982-Q2",4075.93,
"AUS","EMP","MEN","THND_PER","Q","1982-Q3",4055.297,
"AUS","EMP","MEN","THND_PER","Q","1982-Q4",4004.812,
"AUS","EMP","MEN","THND_PER","Q","1983-Q1",3944.749,
"AUS","EMP","MEN","THND_PER","Q","1983-Q2",3923.27,
"AUS","EMP","MEN","THND_PER","Q","1983-Q3",3934.871,
"AUS","EMP","MEN","THND_PER","Q","1983-Q4",3968.904,
"AUS","EMP","MEN","THND_PER","Q","1984-Q1",4009.562,
"AUS","EMP","MEN","THND_PER","Q","1984-Q2",4038.674,
"AUS","EMP","MEN","THND_PER","Q","1984-Q3",4050.476,
"AUS","EMP","MEN","THND_PER","Q","1984-Q4",4056.665,
"AUS","EMP","MEN","THND_PER","Q","1985-Q1",4076.194,
"AUS","EMP","MEN","THND_PER","Q","1985-Q2",4097.483,
"AUS","EMP","MEN","THND_PER","Q","1985-Q3",4139.229,
"AUS","EMP","MEN","THND_PER","Q","1985-Q4",4180.712,
"AUS","EMP","MEN","THND_PER","Q","1986-Q1",4210.655,
"AUS","EMP","MEN","THND_PER","Q","1986-Q2",4239.636,
"AUS","EMP","MEN","THND_PER","Q","1986-Q3",4236.088,
"AUS","EMP","MEN","THND_PER","Q","1986-Q4",4235.763,
"AUS","EMP","MEN","THND_PER","Q","1987-Q1",4253.422,
"AUS","EMP","MEN","THND_PER","Q","1987-Q2",4278.63,
"AUS","EMP","MEN","THND_PER","Q","1987-Q3",4309.178,
"AUS","EMP","MEN","THND_PER","Q","1987-Q4",4308.783,
"AUS","EMP","MEN","THND_PER","Q","1988-Q1",4379.057,
"AUS","EMP","MEN","THND_PER","Q","1988-Q2",4403.434,
"AUS","EMP","MEN","THND_PER","Q","1988-Q3",4427.546,
"AUS","EMP","MEN","THND_PER","Q","1988-Q4",4465.748,
"AUS","EMP","MEN","THND_PER","Q","1989-Q1",4505.516,
"AUS","EMP","MEN","THND_PER","Q","1989-Q2",4558.088,
"AUS","EMP","MEN","THND_PER","Q","1989-Q3",4589.725,
"AUS","EMP","MEN","THND_PER","Q","1989-Q4",4608.909,
"AUS","EMP","MEN","THND_PER","Q","1990-Q1",4610.293,
"AUS","EMP","MEN","THND_PER","Q","1990-Q2",4622.896,
"AUS","EMP","MEN","THND_PER","Q","1990-Q3",4602.383,
"AUS","EMP","MEN","THND_PER","Q","1990-Q4",4559.255,
"AUS","EMP","MEN","THND_PER","Q","1991-Q1",4502.595,
"AUS","EMP","MEN","THND_PER","Q","1991-Q2",4453.348,
"AUS","EMP","MEN","THND_PER","Q","1991-Q3",4419.474,
"AUS","EMP","MEN","THND_PER","Q","1991-Q4",4408.678,
"AUS","EMP","MEN","THND_PER","Q","1992-Q1",4410.982,
"AUS","EMP","MEN","THND_PER","Q","1992-Q2",4405.432,
"AUS","EMP","MEN","THND_PER","Q","1992-Q3",4407.245,
"AUS","EMP","MEN","THND_PER","Q","1992-Q4",4373.614,
"AUS","EMP","MEN","THND_PER","Q","1993-Q1",4383.102,
"AUS","EMP","MEN","THND_PER","Q","1993-Q2",4385.424,
"AUS","EMP","MEN","THND_PER","Q","1993-Q3",4403.234,
"AUS","EMP","MEN","THND_PER","Q","1993-Q4",4440.569,
"AUS","EMP","MEN","THND_PER","Q","1994-Q1",4469.478,
"AUS","EMP","MEN","THND_PER","Q","1994-Q2",4507.363,
"AUS","EMP","MEN","THND_PER","Q","1994-Q3",4559.452,
"AUS","EMP","MEN","THND_PER","Q","1994-Q4",4585.642,
"AUS","EMP","MEN","THND_PER","Q","1995-Q1",4631.791,
"AUS","EMP","MEN","THND_PER","Q","1995-Q2",4654.758,
"AUS","EMP","MEN","THND_PER","Q","1995-Q3",4679.279,
"AUS","EMP","MEN","THND_PER","Q","1995-Q4",4688.899,
"AUS","EMP","MEN","THND_PER","Q","1996-Q1",4700.905,
